Feature ID,Taxon,Confidence
37c1d12bbcd68e1c5eb8cf6b18bd9ad9,Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca;Thysanoessa,0.988966677
ef0f8506a30f59eddfe58f7bb6867949,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-11;MAST-11_X;MAST-11_X_sp.;,0.999999981
e326524d4ee1be14365abd31f2a1f183,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.998254564
31509c46a51f9a026fc402b4b23e66aa,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium_sp.;,0.968639785
c6eceeebcc52fe7063ec39ef09babaea,Eukaryota,0.992363018
3f35fd5b50bf6d95fdcafb1b23551191,Eukaryota;TSAR;Stramenopiles,0.959519955
75291e4f2b9bfba945ebc72e0f500d50,Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Scyphozoa;Aurelia;Aurelia_sp.;,0.957285594
5fbbb2d158fa2674ff2b04de2c8d1b52,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II,0.703648354
79d6c500d959a8d19a89513359d1ca4d,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-26;Dino-Group-II-Clade-26_X;Dino-Group-II-Clade-26_X_sp.;,0.999729913
371c7289be9fa4145ab566b944a3d3b3,Eukaryota;TSAR;Alveolata,0.894263457
41dfeca8fa2c64e5e67be2d34c85aab2,Eukaryota;TSAR;Alveolata,0.823120395
39cf0ce2df13232aaaae118ec7661d12,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-23;Dino-Group-II-Clade-23_X;Dino-Group-II-Clade-23_X_sp.;,1
8f2a041672c1537c359536747eeb53f7,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3I;MAST-3I_sp.;,0.99909517
5235f8f4bf21fbe08dfb7e3bc64922c1,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae,0.922968742
78af80cf8a50547b5239f44af564ce3c,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;,0.999650744
25ed25c9c59dd8377150f2b878c8881a,Eukaryota;Cryptista;Kathablepharidacea;Kathablepharida;Kathablepharidea;Kathablepharidida;Kathablepharidida_X;Roombia;Roombia_truncata;,0.790071186
336fb966f9c1a2addd3e1b469964d135,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X,0.934477706
12b0ce6e56d19ae990e0aa961fc55f34,Eukaryota;TSAR,0.965728066
f48b5c518b216bfbb9a18b1e4e22d97d,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3F;MAST-3F_sp.;,1
6b5bea978165886e852b866108d44676,Eukaryota;TSAR;Alveolata,0.807281786
a014e10262288c075f9233b724c6e083,Eukaryota;Obazoa;Opisthokonta,0.998503818
50f0d96539d36b3bbc341fe64ad21784,Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Thalassema;Thalassema_thalassemum;,0.993957888
e127977143529038c3243312ac62b2b6,Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae;Ircinia;Ircinia_felix_f._felix;,0.940039762
b7eb116010798a6ab5ffd489dd5e32ce,Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae,0.831217052
90bac13ce55a2837c592f43243d385cc,Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX,0.863084096
f84a5fab59ff9ecf82f2858ec7756ce9,Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Pleurosigmataceae;Pleurosigma;Pleurosigma_intermedium;,0.935989693
167722e0430be31d108cc8e1cd1f5426,Eukaryota,0.982202807
5c028cd82592be1fb22fec002202b7f7,Eukaryota,0.955975973
57c8b4f7d0750e38a481b0e1bb8e274f,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Proteomonas;Proteomonas_sp.;,0.803904438
e52d159468b105ffb99c944914c1da9d,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3C;MAST-3C_sp.;,0.999999884
deba8bd7c0b7781479fa256685a2d644,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-26;Dino-Group-II-Clade-26_X;Dino-Group-II-Clade-26_X_sp.;,0.999996349
18313d707f28701c2dc851e6f4cb052e,Eukaryota;TSAR;Stramenopiles,0.841960707
3b5e1b98410669c9409200f49ed177df,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_sp.;,0.947084993
046b4721afc2b7d31b9409227c5652d2,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II,0.706947152
2ad24e26fc9e43fb005f9f149ff11945,Eukaryota,0.982722541
51778b73ee4f33765e061f2039d2f622,Eukaryota,0.999960744
b1a5fe47521a8f92163f2950927ea709,Eukaryota,0.998360929
67acc4caa73e36d323aa28112df3289a,Eukaryota,0.989214535
b7e629fadd3244f47064552a269bb7ae,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;,0.776266886
64e2a95d883ae8d18f0347464290f3a6,Eukaryota,0.978858558
cabbee19bbbe6a7b1e1681830cc03d79,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;,0.999899772
379c11fd8dae516c10d933bee56b4208,Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX,0.999999716
5671a201df12dd274259762a8d25cc9f,Eukaryota;TSAR;Alveolata,0.92398174
60d50caf01b3c6055c5d2d745edf8994,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae,0.970610524
ac44f865b657676c6704768fb0228c36,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales,0.71744728
05f5e59bd039aa27f9cdffc6ef00d5fa,Eukaryota,0.999097679
8e8b71908f53ecb35f300f92351b80d0,Eukaryota;TSAR;Alveolata;Apicomplexa,0.767703348
2cd7a9610d9fccc0fe030421dca17c1e,Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;,0.999999999
88fc206b0dec8aa397a53200304a0e3d,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae,0.996611366
761d943154aecba2ce68a6d028d8a99b,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;,0.92931658
eb8e17c5ec59b3b3ba0e0864008b0f1d,Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Triospyrididae;Ceratospyris;Ceratospyris_hyperborea;,0.999999175
7d447a348bba1ca8bc2c49dea00a9223,Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_1;Acantharea_1_X;Acantharea_1_XX;Acantharea_1_XX_sp.;,0.999934701
65d74fd3e27419d82f2c83d2ee7d80f9,Eukaryota;TSAR;Stramenopiles;Gyrista;Pirsoniales;Pirsoniales_X;Pirsoniales_XX;Pirsonia,0.998722367
cd4c96eb84378e7f7007c388fddf32c5,Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-2,0.999369762
cdb2b7f803f4e5ec7e76922fc656b836,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;,0.994154474
46d6e6dcf790f88f0008df5e2c8af1ee,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.936669602
bd532daffc26f20083b963fb0b7fc5af,Eukaryota;TSAR;Stramenopiles;Bigyra,0.712933485
f787dd3e6ab8ac193e93dc9891725818,Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_C,0.999993531
4e15af8979cc52fffafac90d876ee9a2,Eukaryota;TSAR,0.89860732
f3175fc51e8210935457ecbed8ce0755,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae,0.99968907
a9a974617a42b443d60091801cd52916,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema;Skeletonema_sp.;,0.999891807
db2c1e224bec513d5e7d6c57b91a3aec,Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X;Pedinellales_X_sp.;,0.999999907
e158b5693959f5a13a5ebceb757dd887,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.999993685
4695c2229cf8c90397534deb15fd68ea,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales,0.797931642
ca9f60c69774a4c43e45690430c400ab,Eukaryota;TSAR;Alveolata;Dinoflagellata,0.996210824
b51d0e94b71484e0017f985c30dd8711,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae,0.953317709
e0cb9f0188672ceb3fee99088de96642,Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Nassellaria_3;Nassellaria_3_X;Nassellaria_3_X_sp.;,0.998280984
90d662ce4d3165ba272394fb85c39049,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;,0.718003966
fe6d3767e1839c014a6a2075823e3e4b,Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Notomastus,0.886327644
9c3957074e5b6c77ece35c476e9ee3ee,Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida,0.999999919
a5d5aaf8a3c1d7d63deeb8948ac56dbf,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X,0.706947614
fdd4f5b79bf78c36e2f18e7351c9adb7,Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;,0.999993899
2a53500c07eebd8ad84ff14f316ab2c5,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X,0.755240643
49a1df15dcdae06defcddf57f3d1a42e,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II,0.826939314
bd24ee45f0825ee60765bb4b0c57e980,Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae;Dactylospongia;Dactylospongia_elegans;,0.925434104
1eafb8bc9babc9775ec77b79840c90ca,Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Sethophormidae;Protoscenium;Protoscenium_cf_intricatum;,0.935559178
5f47a24966c100b3580ab9cc9b051a3a,Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X,0.797451813
70a72e3f2b6f323f69f16bd0e23719b5,Eukaryota,0.995396406
6e1dbe276b58fb87561498841829df63,Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea,0.903698642
d7ea4bf5a2d83c93452a964b111db704,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II,0.796748643
5c82a38a2c6142cb0adf5322676409ce,Eukaryota;TSAR;Alveolata;Alveolata_X;Ellobiopsidae;Ellobiopsidae_X;Ellobiopsidae_XX;Thalassomyces;Thalassomyces_sp.;,0.981494227
4d3928c38f9f4562d11191835078cba3,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;,0.999762415
c13c0c9f46febca4ed3376bb6abb3876,Eukaryota;TSAR;Alveolata;Dinoflagellata,0.984906732
33db238b3ffea0bd9915b1d7c9e8b019,Eukaryota;TSAR;Alveolata;Dinoflagellata,0.984312031
7eb009948c2ca8445203d0892989d694,Eukaryota;TSAR;Alveolata,0.846482557
7eca60b1cfc6a8110d5c2f223d2894de,Eukaryota,0.98351071
8ae3e3b16f1930143846626a30e6f212,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-9;MAST-9A;MAST-9A_sp.;,0.999986429
92c42aee97e3d7779f22bc28c18768c4,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II,0.876531259
96bfc0321aa38427defa60e08016690a,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.999999376
4235de0e48f268cd58fa187ab3441866,Eukaryota;TSAR;Alveolata,0.880951342
8f3e47dcbe922672e77a0dc47f628adb,Eukaryota;TSAR;Alveolata;Dinoflagellata,0.971929771
26446d4f8dff2d4ed2e5c00b3c99f753,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4,0.722069075
603dccec19c1ea542dbf1c02535f9255,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-3;Dino-Group-II-Clade-3_X;Dino-Group-II-Clade-3_X_sp.;,0.999999256
0ec593aba83e5d5362c13c9420403af4,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;,0.743941612
59b8e2e2dcba0484d120036ae5e30adf,Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Acanthoecidae_Group_G;Savillea;Savillea_micropora;,0.865605158
ff88ecb7c3d7a400b9589b2b78dc6679,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.928974797
73c7fcf125c971c22d0a9c97531caa3f,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X,0.733486942
64214378205f6abf5408a3e1e3de0b50,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Amoebophrya,0.843631415
e63ec479495394091af2b861443c0586,Eukaryota,0.985521898
d0964589d87d16ca0a9903c41e9b4700,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Spiniferites;Spiniferites_mirabilis;,0.998799139
86651d7b1f1899c05c552f8d1c47985f,Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C1;Gigartacon_C1;Gigartacon_C1_muelleri;,0.999334312
893ffba5c1c285c0c922803149017b59,Eukaryota;Obazoa;Opisthokonta;Metazoa,0.790645951
b589af0c7f71a09fbefc2c2854d908e7,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3K;MAST-3K_sp.;,0.999901237
7f68965d8b0614482d269f9edbe73299,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-3;Dino-Group-I-Clade-3_X;Dino-Group-I-Clade-3_X_sp.;,0.995239818
f8cc0c567d4eb409ddd6e11d808e66c6,Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Spongopylidae,0.922100877
6de18856d7aea968ba2192a210319f5a,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X;Dino-Group-II-Clade-5_X_sp.;,0.997802087
6ca3195331e026b1ab303cb5d0b00b0b,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;,0.996795492
7cc535b56a27a27656c56e08909ab9de,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Aspergillus,0.996014114
0bb4cde9b4949fe72269c607b2b9a99c,Eukaryota,0.980587793
7da68606b524d7ab62d54a926e97fb5e,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-3;Dino-Group-I-Clade-3_X;Dino-Group-I-Clade-3_X_sp.;,0.999860069
f0e05b1454f2e701175fae0f66abcbf3,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida,0.989579151
fef0dd33fc3e011575133ca5307f1323,Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;,1
2fb9c1199cbf007033fd11e0dfd9331b,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-4;MAST-4C;MAST-4C_sp.;,0.999787822
699f29dd721060378587252311fce03f,Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;,0.999999799
492832f28cf9bf9707ff85070c67c1c3,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;,0.999716653
3893af4ed5be5fb248813e40db21c6c7,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae,0.993418943
fdbbcf75280a5d8ea0beedbccb979708,Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Nassellaria_3;Nassellaria_3_X;Nassellaria_3_X_sp.;,0.999578025
99ac4816c3f0d9911069bf0f4dd96745,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.999622901
ad341087b2d2702a60683ad8b8181e36,Eukaryota,0.999969688
05c255441d46ba748f249303fc1b74f9,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Triadinium;Triadinium_polyedricum;,0.999999341
d6118a465a62b5b163b7ce29e2c30f94,Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Anthozoa,0.999999929
2333add136908ae160919609710501c3,Eukaryota,0.999085802
10966327b432f21f1b68bcbd8c3e9254,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae,0.748907686
4172a319e9202c52a2d83525823c9910,Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;Taxopodida;Sticholonche;Sticholonche_sp.;,0.999999983
082d3886716eb1f8724f3233da9b4f5a,Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ic;RAD-B_X_Group-Ic_X;RAD-B_X_Group-Ic_X_sp.;,0.999981258
f2db696022641852b83275a85d2ff0a8,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Haptophyta_Clade_HAP2;Haptophyta_Clade_HAP2_X;Haptophyta_Clade_HAP2_XX;Haptophyta_Clade_HAP2_XXX;Haptophyta_Clade_HAP2_XXX_sp.;,0.823561665
bc06ec6348d8c3d4954800ef9f2710b0,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_sp.;,0.960095884
8a1918ab13727bfb07a660cf8e62c15a,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_satoanum;,0.752088702
a8dc205caef9850ae939f865878f6399,Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira,0.814590864
5344efeda1b46df09b05c4c299659ec9,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae,0.999999841
5b9bc4d2cfb397f7c7583cb288a5d2bf,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Paralecudinids;Paralecudina;Paralecudina_polymorpha;,0.964234164
ae0d90909d1e141e2cde200d119f29ed,Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Diplonemidae,0.999848302
240cf3d3d25d1ae308f893c325ef5b5f,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-V;Dino-Group-V_X;Dino-Group-V_XX;Dino-Group-V_XX_sp.;,0.993723119
b0922cf1c503314d8544e542b0d28249,Eukaryota,0.995957488
f773d86763f5c82c1573c010568c6fc5,Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;,0.99999988
be240b97cefffe5a9eebeafcf4517703,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae,0.944581245
66efe0509fd5a85ccb866fca705402c5,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida,0.998232101
42195c734e30bc5c797b92f5eb0734e8,Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Paracalanus;Paracalanus_parvus;,0.991135176
17a6d6d525a058ac639a6b7fe235acd4,Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;,1
82f85ab882b0daff8b528c912473913a,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;,0.940229692
923c09c9ca6020575c9496d863bc1dae,Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Acanthoecida;Acanthoecidae_Group_G;Helgoeca;Helgoeca_nana;,0.907948968
16a6dc6a823678cdeaac37c512aacc03,Eukaryota;TSAR;Alveolata;Dinoflagellata,0.954953187
fb521e61ae12b0d24ffac015417001c7,Eukaryota;TSAR;Stramenopiles;Gyrista;Gyrista_X;Gyrista_XX;MAST-1;MAST-1D;MAST-1D_sp.;,0.999949377
427876b2884f90a1cb36d0f9c8977371,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II,0.99527718
3e9cb3bf92b1db7622b98a7d566deaee,Eukaryota,0.956696854
f41b405ee96e37a86cf03f7b4f2f2cab,Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Nassellaria_3;Nassellaria_3_X;Nassellaria_3_X_sp.;,0.999937724
8179a876e924e8cd22927af9ab95acda,Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Eupelagonemidae;Eupelagonemidae_X;Eupelagonemidae_X_sp.;,1
8b3e7596488e7762fc05061df0676829,Eukaryota;TSAR;Alveolata,0.979338765
ef56a706f1f68d663f09822277973985,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-7,0.999968994
590235d85b0f4783bfcffd98f5849dc7,Eukaryota;TSAR;Alveolata,0.980626601
a2a169cee3edf98219cb894eef3a712f,Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX,0.999999748
2f06dda832defaa25776c63fe90b8103,Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Cannobotryidae;Cannobotryidae_X;Cannobotryidae_X_sp.;,0.87620894
2b3b3882b044be72bbb2fc47ae7e17ba,Eukaryota;Obazoa;Opisthokonta;Metazoa,0.905988113
9df0a0ce7583453e0079f58ec9a8dd02,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax_polygramma;,0.999994564
f98c68a70e2cc29b51e9a2f1459e4148,Eukaryota;Obazoa;Opisthokonta;Metazoa,0.987629095
0e9fb6eb9ee12785f881b1664960936e,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Margalefidinium;Margalefidinium_polykrikoides;,0.976369447
d47dc7090fdcef9ce138c208ef4787cb,Eukaryota;Obazoa;Opisthokonta;Choanoflagellata;Choanoflagellatea;Craspedida;Monosigidae_Group_A,0.763519
74538eb74944906072045cb196414777,Eukaryota,0.999859954
0cff04b2aa6f966c49dcd05cde2c532b,Eukaryota,0.986552398
98983be853ab376743f873a55749be03,Eukaryota;Obazoa;Opisthokonta;Metazoa,0.914201147
b319942a0074193fd88be613649bc965,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-8;Dino-Group-II-Clade-8_X;Dino-Group-II-Clade-8_X_sp.;,0.999999964
7dcfe65190657f258c3c418d99675f18,Eukaryota;TSAR;Alveolata;Dinoflagellata,0.774893521
428f7be3287c3f5d9bb1b66ad8a51ceb,Eukaryota;TSAR;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_Xb;RAD-A_Xb_X;RAD-A_Xb_X_sp.;,0.9999842
3a50aaa2fad0e8bedf8db768b48008d9,Eukaryota;Obazoa;Opisthokonta;Metazoa,0.87470819
4382efbd162300b724a468599f472c91,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophysiales;Dinophysiaceae;Dinophysis,0.993456157
4f2edb3983236e1928aba81feb5c26a9,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;,0.9998064
d268226eff200e741740e6273234c4d4,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas;Pyramimonas_sp.;,0.85276394
42eca3dfdc63c93053e5af1fc7fd62ca,Eukaryota;TSAR;Alveolata,0.776668101
88e595a70bdd6677ed45f96f677cbbaf,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-9;MAST-9A;MAST-9A_sp.;,0.999999985
6aa4daba7b9a276c36a2569437171fdc,Eukaryota,0.98090489
